img_path,label
dataset/Human Faces Dataset\AI-Generated Images\002418.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002419.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002420.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002421.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002422.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002423.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002424.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002425.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002426.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002427.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002428.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002429.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002430.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002431.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002432.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002433.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002434.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002435.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002436.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002437.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002438.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002439.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002440.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002441.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002442.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002443.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002444.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002445.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002446.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002447.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002448.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002449.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002450.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002451.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002452.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002453.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002454.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002455.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002456.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002457.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002458.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002459.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002460.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002461.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002462.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002463.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002464.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002465.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002466.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002467.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002468.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002469.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002470.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002471.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002472.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002473.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002474.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002475.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002476.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002477.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002478.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002479.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002480.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002481.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002482.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002483.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002484.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002485.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002486.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002487.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002488.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002489.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002490.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002491.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002492.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002493.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002494.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002495.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002496.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002497.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002498.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002499.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002500.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002501.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002502.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002503.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002504.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002505.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002506.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002507.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002508.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002509.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002510.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002511.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002512.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002513.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002514.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002515.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002516.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002517.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002518.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002519.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002520.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002521.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002522.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002523.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002524.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002525.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002526.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002527.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002528.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002529.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002530.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002531.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002532.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002533.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002534.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002535.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002536.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002537.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002538.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002539.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002540.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002541.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002542.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002543.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002544.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002545.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002546.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002547.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002548.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002549.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002550.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002551.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002552.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002553.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002554.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002555.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002556.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002557.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002558.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002559.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002560.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002561.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002562.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002563.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002564.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002565.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002566.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002567.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002568.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002569.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002570.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002571.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002572.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002573.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002574.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002575.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002576.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002577.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002578.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002579.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002580.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002581.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002582.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002583.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002584.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002585.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002586.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002587.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002588.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002589.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002590.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002591.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002592.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002593.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002594.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002595.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002596.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002597.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002598.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002599.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002600.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002601.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002602.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002603.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002604.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002605.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002606.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002607.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002608.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002609.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002610.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002611.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002612.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002613.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002614.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002615.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002616.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002617.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002618.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002619.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002620.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002621.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002622.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002623.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002624.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002625.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002626.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002627.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002628.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002629.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002630.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002631.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002632.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002633.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002634.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002635.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002636.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002637.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002638.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002639.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002640.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002641.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002642.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002643.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002644.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002645.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002646.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002647.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002648.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002649.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002650.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002651.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002652.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002653.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002654.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002655.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002656.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002657.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002658.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002659.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002660.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002661.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002662.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002663.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002664.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002665.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002666.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002667.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002668.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002669.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002670.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002671.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002672.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002673.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002674.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002675.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002676.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002677.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002678.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002679.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002680.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002681.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002682.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002683.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002684.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002685.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002686.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002687.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002688.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002689.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002690.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002691.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002692.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002693.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002694.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002695.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002696.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002697.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002698.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002699.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002700.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002701.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002702.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002703.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002704.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002705.jpg,1
dataset/Human Faces Dataset\AI-Generated Images\002706.jpg,1
